ms_subclass,lot_frontage,lot_area,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,bldg_type,house_style,roof_style,mas_vnr_area,exter_qual,foundation,central_air,bedroom_abvgr,kitchen,kitchen_qual,garage_cars,garage_cond,paved_drive,yr_sold,saleprice,total_bath,total_sf,porch_sf,has_porch,has_2fl,has_fireplace,has_extrms
160,30.0,3180,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,Gable,0.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2008,146000,2.0,2081.0,102,1,1,0,1
120,38.0,14963,IR2,Lvl,Inside,Gtl,Veenker,Norm,TwnhsE,1Story,Gable,0.0,Gd,PConc,Y,1,1,Ex,2.0,TA,Y,2008,245500,2.5,2548.0,374,1,0,1,1
45,50.0,5000,Reg,Bnk,Inside,Mod,BrkSide,Norm,1Fam,1.5Unf,Gable,0.0,TA,BrkTil,Y,3,1,TA,1.0,TA,Y,2008,113000,1.0,2005.0,101,1,0,0,1
20,129.0,16870,IR1,Lvl,FR3,Gtl,NridgHt,Norm,1Fam,1Story,Hip,238.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2009,296000,3.0,3564.0,181,1,0,1,1
20,86.0,14157,IR1,HLS,Corner,Gtl,StoneBr,Norm,1Fam,1Story,Hip,200.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2007,377426,3.0,3844.0,229,1,0,0,1
20,96.0,12456,Reg,Lvl,FR2,Gtl,NridgHt,Norm,1Fam,1Story,Hip,230.0,Ex,PConc,Y,3,1,Ex,3.0,TA,Y,2009,337500,3.0,3418.0,264,1,0,0,1
20,100.0,14836,IR1,HLS,Inside,Mod,NridgHt,Norm,1Fam,1Story,Hip,730.0,Ex,PConc,Y,2,1,Ex,3.0,TA,Y,2009,552000,3.5,4984.0,461,1,0,0,1
50,56.0,6956,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,Po,Y,2006,97900,1.0,1560.0,0,0,1,0,0
20,75.0,7862,IR1,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,0.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2009,208300,2.0,2436.0,102,1,0,0,0
60,69.0,11050,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,2Story,Gable,0.0,TA,PConc,Y,3,1,Gd,3.0,TA,Y,2008,213000,2.5,2730.0,350,1,1,0,1
60,57.0,8924,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,Gable,0.0,TA,PConc,Y,3,1,Gd,2.0,TA,Y,2008,188000,2.5,2604.0,275,1,1,0,1
20,69.0,9610,IR1,Lvl,Corner,Gtl,NAmes,Feedr,1Fam,1Story,Hip,632.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2006,162000,1.5,2457.0,80,1,0,0,1
50,75.0,13710,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,Gable,0.0,TA,CBlock,Y,4,1,TA,1.0,TA,Y,2007,152000,1.5,2468.0,289,1,1,0,0
60,100.0,12552,Reg,Lvl,Corner,Gtl,Somerst,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2010,254900,2.5,2938.0,136,1,1,0,1
60,43.0,14565,IR2,Lvl,CulDSac,Gtl,SawyerW,Norm,1Fam,2Story,Gable,145.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2008,189000,2.5,2489.0,218,1,1,0,1
20,56.0,18559,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,1Fam,1Story,Hip,383.0,Gd,CBlock,Y,3,1,Gd,2.0,TA,Y,2008,235000,3.0,4112.0,200,1,0,1,1
190,68.0,10880,Reg,Lvl,Inside,Gtl,Edwards,Norm,2fmCon,1Story,Gable,0.0,TA,CBlock,N,3,1,TA,1.0,TA,Y,2008,125000,2.0,2328.0,48,1,0,0,0
120,24.0,2280,Reg,Lvl,FR2,Gtl,NPkVill,Norm,Twnhs,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,Y,2010,120000,1.0,1672.0,30,1,0,0,0
90,81.0,11841,Reg,Lvl,Inside,Gtl,Edwards,Norm,Duplex,SFoyer,Gable,104.0,TA,CBlock,Y,3,1,TA,0.0,TA,Y,2007,118500,2.0,1632.0,32,1,0,0,0
20,85.0,9187,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,162.0,Ex,PConc,Y,2,1,Ex,3.0,TA,Y,2009,370878,3.5,3532.0,325,1,0,0,1
90,82.0,6270,Reg,HLS,Inside,Gtl,Crawfor,Norm,Duplex,2Story,Gable,0.0,TA,CBlock,N,4,2,TA,3.0,TA,Y,2007,145000,2.0,3003.0,0,0,1,0,1
50,69.0,15660,IR1,Lvl,Corner,Gtl,Crawfor,Norm,1Fam,1.5Fin,Gable,312.0,Gd,CBlock,Y,3,1,Gd,2.0,TA,Y,2008,311500,2.0,2752.0,269,1,1,1,1
120,43.0,3087,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,Gable,14.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2006,210250,3.0,2584.0,116,1,0,0,1
60,95.0,13450,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2006,200000,3.5,2777.0,237,1,1,0,1
90,75.0,10125,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,1.5Fin,Gable,0.0,TA,CBlock,Y,4,2,Gd,2.0,TA,Y,2009,126000,2.0,1734.0,0,0,1,0,1
70,80.0,8146,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,Gable,0.0,Gd,BrkTil,Y,2,1,TA,1.0,TA,N,2009,114000,1.0,1444.0,279,1,1,0,1
70,60.0,9600,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,Gable,0.0,Gd,BrkTil,Y,3,1,Gd,2.0,TA,N,2009,87500,2.0,2187.0,160,1,1,0,1
60,98.0,12328,IR1,Lvl,Inside,Gtl,StoneBr,Norm,1Fam,2Story,Hip,146.0,Gd,PConc,Y,4,1,Ex,3.0,TA,Y,2007,349265,4.5,3690.0,152,1,1,0,1
20,76.0,10141,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,Gable,264.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2009,203000,2.0,3024.0,246,1,0,0,1
20,65.0,8529,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2009,189000,2.0,2888.0,329,1,0,0,1
60,65.0,8127,IR1,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2009,209000,3.5,2465.0,45,1,1,0,1
70,70.0,8400,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,2Story,Gable,0.0,TA,BrkTil,Y,3,1,Ex,1.0,TA,Y,2009,160000,2.0,2924.0,235,1,1,0,1
20,44.0,10751,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,1Fam,1Story,Gable,44.0,TA,CBlock,Y,2,1,TA,2.0,TA,Y,2007,129000,2.0,2074.0,183,1,0,0,1
20,77.0,10010,Reg,Lvl,Inside,Mod,Mitchel,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,2.0,TA,Y,2006,170000,2.0,2778.0,278,1,0,0,1
30,40.0,4280,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,Gable,0.0,TA,PConc,N,2,1,Gd,1.0,TA,P,2007,90350,1.0,1134.0,34,1,0,0,0
50,60.0,9600,Reg,Lvl,Corner,Gtl,Edwards,Artery,1Fam,1.5Fin,Gable,0.0,TA,BrkTil,N,2,1,TA,0.0,TA,N,2008,79000,1.0,1668.0,136,1,1,0,1
20,70.0,9800,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,Gable,0.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2006,149900,2.0,1788.0,256,1,0,0,0
20,63.0,7560,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,0.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2008,123000,2.0,1728.0,0,0,0,0,0
70,60.0,9600,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,Gable,0.0,TA,BrkTil,N,4,2,TA,3.0,Fa,N,2006,87000,3.0,2869.0,90,1,1,0,1
80,76.0,9880,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SLvl,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2008,171000,2.0,2214.0,203,1,0,0,1
50,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2008,119000,1.0,2284.0,96,1,1,0,1
20,70.0,7931,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2009,132500,2.0,2296.0,0,0,0,0,1
70,69.0,5100,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,Hip,0.0,TA,PConc,Y,3,1,Gd,1.0,TA,Y,2008,161000,1.0,2254.0,255,1,1,0,1
60,69.0,9720,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,Gable,134.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2008,274000,3.5,3304.0,284,1,1,0,1
20,70.0,8521,Reg,Lvl,FR2,Gtl,Sawyer,Feedr,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2010,125000,1.0,1824.0,0,0,0,0,0
90,52.0,8741,Reg,Lvl,Inside,Gtl,Edwards,Norm,Duplex,1Story,Gable,0.0,TA,CBlock,N,4,2,TA,0.0,TA,N,2007,98500,2.0,2390.0,118,1,0,0,1
20,89.0,12461,Reg,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,1Story,Gable,0.0,Gd,PConc,Y,2,1,Gd,3.0,TA,Y,2006,262000,3.0,3248.0,306,1,0,0,1
20,76.0,6950,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,40.0,TA,CBlock,Y,2,1,TA,2.0,TA,Y,2009,134900,2.0,1828.0,0,0,0,0,1
20,115.0,16905,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,P,2007,170000,2.0,2678.0,104,1,0,1,1
70,53.0,7155,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,Gable,0.0,TA,BrkTil,Y,3,1,TA,1.0,TA,N,2007,135000,1.0,2147.0,116,1,1,0,1
60,69.0,9205,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,Hip,304.0,Gd,PConc,Y,4,1,Gd,2.0,TA,Y,2008,290000,3.5,3613.0,684,1,1,1,1
20,64.0,7697,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,1Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2007,173500,2.0,2504.0,0,0,0,0,1
20,78.0,7800,Reg,Bnk,Inside,Mod,Edwards,Norm,1Fam,2Story,Gable,0.0,TA,CBlock,Y,3,1,Ex,1.0,TA,Y,2006,225000,4.0,2904.0,103,1,1,0,1
20,69.0,14357,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,1Fam,1Story,Hip,0.0,TA,CBlock,Y,2,1,TA,2.0,TA,Y,2007,140500,2.0,2051.0,128,1,0,0,1
20,65.0,8775,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,0.0,TA,PConc,Y,3,1,TA,1.0,TA,Y,2007,126000,1.0,1980.0,64,1,0,0,0
160,24.0,2645,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,Gable,466.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2008,170000,3.5,2546.0,169,1,1,0,1
20,43.0,13568,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,Gable,0.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2006,156000,1.5,1980.0,224,1,0,0,0
20,47.0,16321,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,Y,2006,207500,2.0,3084.0,546,1,0,1,1
60,72.0,8640,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2007,255000,2.5,2688.0,280,1,1,0,1
180,21.0,1596,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,SLvl,Gable,0.0,TA,CBlock,Y,1,1,TA,1.0,TA,Y,2008,94900,2.0,1450.0,221,1,1,0,1
20,70.0,7315,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2007,140000,1.5,2340.0,225,1,0,0,1
70,42.0,7614,Reg,Lvl,Inside,Mod,OldTown,Norm,1Fam,2Story,Gable,0.0,TA,BrkTil,Y,2,1,TA,1.0,TA,N,2006,96900,1.0,2114.0,329,1,1,0,1
20,69.0,11000,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,1Fam,1Story,Gable,200.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2009,154000,1.5,2308.0,58,1,0,0,1
70,69.0,10337,IR1,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,Hip,0.0,Gd,BrkTil,N,3,1,Gd,2.0,TA,Y,2007,184900,2.5,2497.0,0,0,1,0,1
20,114.0,14803,Reg,Lvl,Inside,Gtl,NridgHt,PosN,1Fam,1Story,Hip,816.0,Ex,PConc,Y,2,1,Ex,3.0,TA,Y,2008,385000,3.0,4162.0,233,1,0,0,1
30,50.0,8765,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,Gable,0.0,TA,BrkTil,N,2,1,TA,1.0,TA,Y,2006,106500,1.0,1902.0,28,1,0,0,1
60,106.0,12720,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,Gable,150.0,Gd,PConc,Y,4,1,Gd,3.0,TA,Y,2009,327000,3.5,4142.0,282,1,1,1,1
20,85.0,11128,Reg,Lvl,Corner,Gtl,Somerst,PosN,1Fam,1Story,Hip,198.0,Ex,PConc,Y,2,1,Ex,3.0,TA,Y,2009,468000,3.0,4948.0,296,1,0,1,1
50,60.0,5160,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1.5Fin,Gable,0.0,TA,BrkTil,Y,3,1,TA,1.0,TA,Y,2009,135000,1.0,2870.0,148,1,1,0,0
20,63.0,13072,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,1Story,Gable,0.0,Gd,PConc,Y,3,1,TA,2.0,TA,Y,2006,142500,1.5,2282.0,0,0,0,0,1
60,73.0,8814,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,2Story,Gable,0.0,TA,CBlock,Y,4,1,TA,2.0,TA,Y,2008,141000,1.5,2196.0,40,1,1,0,1
190,70.0,7000,Reg,Lvl,Inside,Gtl,Edwards,Norm,2fmCon,2Story,Gable,0.0,TA,CBlock,Y,3,1,TA,0.0,TA,N,2008,107500,2.0,2464.0,233,1,1,0,0
190,59.0,4484,IR1,Lvl,Corner,Gtl,SWISU,Norm,2fmCon,1.5Fin,Gable,0.0,TA,CBlock,N,2,1,TA,1.0,TA,Y,2007,108500,2.0,1954.0,88,1,1,0,0
60,69.0,9019,IR1,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,2Story,Gable,0.0,TA,PConc,Y,3,1,Gd,2.0,TA,Y,2006,150000,2.5,1956.0,40,1,1,0,1
50,60.0,8520,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,Gable,0.0,TA,PConc,N,2,1,TA,0.0,TA,N,2006,78000,1.0,1152.0,0,0,1,0,1
20,92.0,11932,Reg,Lvl,FR2,Gtl,Somerst,Feedr,1Fam,1Story,Gable,186.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2008,235128,2.0,3160.0,24,1,0,0,1
20,69.0,115149,IR2,Low,CulDSac,Sev,ClearCr,Norm,1Fam,1Story,Gable,351.0,TA,CBlock,Y,2,1,Gd,2.0,TA,Y,2007,302000,3.0,3467.0,428,1,0,1,1
20,40.0,14330,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,2.0,TA,Y,2008,163000,3.0,2422.0,606,1,0,0,1
30,67.0,8777,Reg,Lvl,Inside,Mod,Edwards,Feedr,1Fam,1Story,Gable,0.0,TA,CBlock,N,2,1,TA,1.0,TA,N,2010,84900,1.0,640.0,0,0,0,0,1
160,24.0,2308,Reg,Lvl,Inside,Gtl,NPkVill,Norm,TwnhsE,2Story,Gable,0.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2009,147000,3.0,2177.0,260,1,1,0,1
70,50.0,2500,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,4,1,Ex,1.0,Fa,Y,2009,155000,2.5,2736.0,0,0,1,0,1
20,50.0,8049,IR1,Lvl,CulDSac,Gtl,Timber,Norm,1Fam,1Story,Hip,54.0,TA,CBlock,Y,2,1,TA,2.0,Gd,Y,2006,180000,3.0,2648.0,148,1,0,0,1
80,73.0,9590,IR1,Lvl,Corner,Gtl,Timber,Norm,1Fam,SLvl,Gable,442.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2007,187500,3.0,2014.0,182,1,0,0,1
80,72.0,7200,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,SLvl,Hip,255.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2009,125000,2.0,2166.0,296,1,0,0,1
50,86.0,11500,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,Gable,0.0,Gd,CBlock,Y,3,1,Gd,1.0,TA,Y,2006,250000,1.5,3074.0,322,1,1,0,1
30,60.0,6756,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,Mansard,0.0,TA,BrkTil,N,2,1,TA,1.0,TA,P,2008,78000,1.0,1380.0,96,1,0,0,1
190,63.0,11426,Reg,Lvl,Inside,Gtl,OldTown,Norm,2fmCon,1.5Fin,Gable,0.0,TA,Stone,Y,3,2,TA,0.0,TA,N,2008,118000,2.0,2422.0,281,1,1,0,1
20,93.0,12030,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Hip,254.0,Ex,PConc,Y,3,1,Gd,3.0,TA,Y,2007,318000,2.0,3388.0,396,1,0,0,1
60,80.0,9554,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,125.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2006,215000,2.5,2688.0,263,1,1,0,1
30,61.0,8534,Reg,Low,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,Gable,0.0,TA,BrkTil,N,2,1,TA,0.0,TA,N,2006,72000,1.0,1104.0,112,1,0,0,0
20,104.0,11361,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Gable,160.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2008,180000,2.5,2716.0,189,1,0,0,1
20,47.0,12416,IR1,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,Gable,132.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2008,184000,3.0,3257.0,192,1,0,0,1
20,80.0,9600,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,132.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2009,124500,2.0,2082.0,312,1,0,0,1
90,70.0,8267,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Duplex,1Story,Gable,0.0,TA,CBlock,Y,4,2,TA,2.0,TA,Y,2010,135000,2.0,3208.0,42,1,0,0,1
50,50.0,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,Gable,0.0,TA,CBlock,Y,3,1,Gd,1.0,TA,Y,2008,164900,1.5,2653.0,11,1,1,0,1
20,80.0,9600,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Hip,168.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2006,140000,1.5,2328.0,0,0,0,0,1
20,71.0,7350,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2009,128000,1.0,2082.0,0,0,0,0,1
85,69.0,7703,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,SFoyer,Gable,40.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2008,153000,1.5,1484.0,311,1,0,0,1
50,63.0,4347,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,Gambrel,0.0,Gd,BrkTil,Y,3,1,TA,1.0,Fa,N,2008,127500,1.0,2405.0,182,1,1,0,1
20,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,Gd,1.0,TA,Y,2008,141500,2.0,1909.0,192,1,0,0,1
60,98.0,12256,IR1,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,2Story,Gable,362.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2010,325000,3.5,4085.0,218,1,1,1,1
20,80.0,9547,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Gable,112.0,TA,PConc,Y,2,1,Gd,2.0,TA,Y,2007,188500,2.0,3188.0,270,1,0,0,1
20,60.0,7200,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,68.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2006,185000,2.0,2524.0,120,1,0,0,1
20,63.0,13072,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,1Story,Gable,126.0,TA,PConc,Y,3,1,Gd,0.0,TA,Y,2008,146000,2.0,2350.0,90,1,0,0,1
70,60.0,3600,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,Gable,0.0,TA,BrkTil,Y,3,1,Ex,1.0,TA,N,2009,119000,2.0,1912.0,103,1,1,0,0
160,21.0,1680,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,Gable,142.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2009,112000,2.5,1932.0,0,0,1,0,1
120,37.0,3316,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,Gable,0.0,Gd,PConc,Y,1,1,Gd,2.0,TA,Y,2006,197000,2.5,2494.0,84,1,0,0,1
60,72.0,16387,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Hip,215.0,Gd,PConc,Y,4,1,Ex,3.0,TA,Y,2006,412083,3.5,4327.0,0,0,1,0,1
20,69.0,13265,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,Hip,148.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2008,271000,3.0,3257.0,209,1,0,1,1
120,48.0,3242,Reg,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,Gable,235.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2007,200000,3.0,2810.0,172,1,0,0,1
80,64.0,8991,IR1,Lvl,CulDSac,Gtl,NWAmes,PosN,1Fam,SLvl,Gable,130.0,TA,CBlock,Y,3,1,Gd,2.0,TA,Y,2007,174000,2.5,2552.0,443,1,0,0,0
20,80.0,8000,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2007,156500,2.0,2754.0,0,0,0,1,1
60,69.0,9303,IR1,Lvl,Corner,Gtl,Timber,Norm,1Fam,2Story,Hip,42.0,Gd,PConc,Y,3,1,TA,2.0,TA,Y,2007,204000,3.5,2628.0,266,1,1,0,1
20,69.0,8544,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,Gd,1.0,TA,Y,2008,149350,1.5,2456.0,65,1,0,0,1
20,69.0,11425,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,Y,2006,137000,1.0,2016.0,120,1,0,0,0
60,75.0,11404,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,202.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2008,222500,2.5,3184.0,276,1,1,0,1
60,72.0,8229,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,22.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2007,166000,2.5,2256.0,132,1,1,0,1
30,56.0,4485,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,Gable,0.0,TA,PConc,Y,2,1,TA,0.0,TA,P,2010,109500,2.0,1872.0,186,1,0,0,1
20,69.0,15635,IR1,Lvl,CulDSac,Gtl,Edwards,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,2.0,TA,Y,2009,122000,1.0,1383.0,200,1,0,0,1
30,56.0,3153,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,Gable,0.0,TA,BrkTil,Y,2,1,TA,1.0,TA,N,2007,99900,1.0,1934.0,26,1,0,0,1
20,84.0,11096,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2007,249700,2.0,3312.0,146,1,0,0,1
20,80.0,14000,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,Gd,1.0,TA,Y,2009,158500,1.5,2244.0,36,1,0,0,1
20,74.0,7733,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,Gable,0.0,TA,PConc,Y,3,1,Gd,0.0,TA,Y,2006,139500,1.5,2284.0,54,1,0,0,0
90,70.0,8393,Reg,Lvl,Corner,Gtl,NAmes,Norm,Duplex,1Story,Gable,122.0,TA,CBlock,Y,4,2,TA,2.0,TA,Y,2006,145000,2.0,3338.0,326,1,0,0,1
90,60.0,12900,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Duplex,SFoyer,Gable,0.0,TA,CBlock,Y,0,2,TA,2.0,TA,Y,2008,108959,3.0,2456.0,120,1,0,0,1
20,69.0,57200,IR1,Bnk,Inside,Sev,Timber,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,TA,2.0,TA,N,2010,160000,2.0,2434.0,50,1,0,1,1
90,70.0,8078,Reg,Lvl,Inside,Gtl,NAmes,Norm,Duplex,1Story,Hip,260.0,TA,CBlock,Y,4,2,TA,2.0,TA,Y,2007,128600,2.0,3120.0,0,0,0,0,1
60,69.0,12384,Reg,Lvl,CulDSac,Gtl,NWAmes,Norm,1Fam,2Story,Gable,233.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2007,197900,2.5,2728.0,365,1,1,0,1
